,T0,T1,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T23,T25,T26,T28,T29,T30,T31,T33,T34,T35,T36,T37,T38,T39,T40,T43,T46,T47,T48,T50,T53,T55,T56,T57,T58,T59,T61,T64,T66,T67,T68,T69,T71,T73,T76,T77,T79,T80,T81,T83,T84,T85,T87,T89,T90,T92,T93,T94,T95,T96,T98,T99,T100
2017-04-17,70.1143,36.0567,167.405,80.2062,71.8399,80.4976,35.0358,108.958,39.8916,59.5048,108.661,165.4981,45.1,126.092,120.2188,105.7287,112.737,49.0749,151.481,19.7389,25.3186,75.6668,20.53,57.162,65.1105,26.9053,29.6624,60.2713,24.4841,48.1606,50.2875,37.4531,46.174,197.833,38.9184,1770.61,151.161,91.9587,151.878,324.862,39.5602,164.35,43.7691,129.99,105.3205,133.426,33.185,32.4065,63.4648,150.033,84.2038,45.1669,98.7292,63.2683,49.0534,168.6236,52.2007,8.2689,28.1338,163.65,43.7691,50.9488,40.6657,34.6928,72.8709,72.8371,122.661,85.582,68.4906,65.5506,227.638,73.7809,52.4871,43.7084
2017-04-18,69.3096,36.3596,166.311,80.4192,71.2542,80.1261,35.3694,109.3507,39.6797,59.1182,109.195,166.6148,45.189,126.478,119.481,102.4489,113.552,48.6608,151.369,19.6523,25.1995,76.01,20.5046,57.309,65.4649,26.9548,29.9007,60.1884,24.4989,47.6952,49.9267,37.5961,46.1932,188.504,39.0262,1763.31,150.738,92.1843,153.159,324.701,39.4257,163.69,43.7525,129.81,105.5614,132.718,33.038,32.7463,63.7219,150.413,84.0485,45.0996,98.4297,63.2149,49.0618,166.8695,51.6998,8.2763,28.3551,162.342,43.5871,51.1857,40.0702,34.4586,71.8271,72.9971,122.773,84.954,68.465,65.1509,226.71,72.8031,52.3658,43.4845
2017-04-19,69.0901,36.1527,166.825,79.6354,70.6685,79.0267,35.166,108.9102,39.1174,58.7097,109.028,167.5082,44.96,126.015,113.6071,102.0704,113.844,48.9499,151.059,19.6783,25.0282,75.5795,20.5046,56.986,65.6244,26.9383,30.0219,59.8663,24.5951,47.1319,49.4903,37.4305,46.0463,187.192,39.17,1763.2,151.909,92.6615,153.759,319.191,39.4005,162.76,43.9757,130.22,105.4186,132.727,32.916,32.694,63.2222,150.351,83.9513,45.3436,98.2028,62.8258,48.8938,166.8241,51.872,8.3135,28.2606,162.663,43.5374,51.791,39.9817,35.1527,71.5528,72.8727,122.562,85.248,68.4565,65.218,227.427,72.812,52.1325,43.2358
2017-04-20,73.1779,35.7612,167.667,81.3192,71.5805,79.5195,35.0521,109.9252,39.0766,59.089,108.705,169.0158,45.103,127.299,114.0357,102.4909,114.385,48.8796,152.117,19.9639,25.125,75.3517,20.5606,57.501,66.2711,27.0868,30.2476,60.2897,24.985,47.687,50.0693,37.4456,45.5993,190.663,39.5204,1760.8,152.794,93.6247,155.839,322.992,39.2239,164.98,44.1741,131.42,106.8193,133.369,33.328,33.1035,63.0413,150.431,80.5035,45.9746,98.7292,62.5817,49.7001,169.4779,52.0441,8.5215,28.1252,162.992,43.5788,52.7033,40.7783,35.5373,72.4816,74.0281,122.773,86.121,69.0531,66.5587,229.299,74.421,52.6364,44.355
2017-04-21,72.7846,34.9043,168.677,81.0271,70.7187,79.5271,35.0358,109.5901,38.9055,58.8556,108.819,164.9956,44.927,128.395,112.6867,102.3984,114.505,48.3638,152.388,19.6523,25.0505,74.7528,20.3415,58.03,66.3952,27.0786,30.3647,61.1181,25.0886,47.1237,49.6162,37.6036,45.6376,189.614,39.116,1752.01,152.479,93.9544,155.494,320.004,39.308,163.41,44.2072,131.52,106.6855,132.027,33.288,33.2428,62.9035,150.979,79.3478,46.0924,97.5858,62.719,49.5573,168.3873,51.598,8.4249,28.5872,163.694,43.4464,53.1682,40.6415,34.952,72.4374,74.1881,120.841,86.317,68.5929,66.433,230.345,73.4876,52.1231,43.9405
2017-04-24,73.5711,34.7566,170.248,83.1662,73.2121,80.3156,35.2067,108.8814,39.044,59.1619,108.311,164.9956,45.371,130.013,112.9467,103.3487,115.209,48.5592,154.56,20.4485,25.125,75.5373,20.3874,58.702,66.2534,27.4581,30.7242,62.1582,25.402,48.5279,50.0861,37.7315,46.3273,195.175,39.6552,1798.62,154.741,94.8655,156.557,327.275,39.9806,165.78,44.265,132.89,109.7456,134.274,33.609,33.1122,63.4548,152.358,80.0859,46.1261,100.0449,63.0013,50.2797,171.3682,51.8485,8.4918,28.5292,166.267,43.7029,53.6068,41.4864,36.4236,73.7908,75.1252,118.705,87.296,68.7378,67.0782,232.977,75.2743,51.7685,44.4794
2017-04-25,73.7357,34.498,171.604,89.7037,73.848,80.9222,35.0684,110.2987,39.7612,59.6142,108.39,164.4372,45.381,130.988,112.6937,103.8029,121.62,48.6842,155.276,20.7513,25.1399,75.9169,20.3466,58.979,66.4926,27.5736,30.8245,62.5172,25.8437,49.1566,50.405,37.739,46.2506,198.157,39.3227,1799.09,156.187,95.8634,158.11,328.578,39.7116,167.53,44.5874,133.49,111.2534,135.558,33.817,33.5303,63.9372,152.667,80.9017,46.4038,102.6765,63.0852,51.422,171.7409,52.5294,8.5289,28.5658,167.419,43.8602,53.4752,41.945,37.0173,71.8271,75.4287,118.072,87.614,69.6838,68.8547,227.756,76.0744,51.7498,45.2338
2017-04-26,73.6351,34.9856,169.921,89.9098,73.9903,80.4293,35.1741,110.6817,39.3944,59.3735,107.402,163.3763,45.465,132.007,112.4618,103.8701,120.882,48.9968,155.173,20.6735,25.2069,74.0105,20.6013,59.65,66.8293,27.5571,30.8746,62.4343,25.666,49.0668,50.4805,37.5961,45.6632,197.781,39.3587,1804.12,165.235,95.5944,158.419,329.154,39.6443,167.63,44.4469,132.79,111.6192,135.484,33.618,33.7917,63.317,156.31,80.5909,47.1021,102.132,63.0165,51.422,172.2952,53.3902,8.6181,28.5464,168.814,43.8933,54.0016,41.937,37.1009,71.6148,76.0713,115.964,87.827,70.0077,68.7122,228.034,73.8343,51.4792,45.2173
2017-04-27,73.4614,34.4759,171.333,88.2089,73.3042,79.9668,34.987,110.9307,39.0033,59.2714,109.99,162.3713,45.919,133.633,112.6445,104.0636,120.908,48.903,156.056,20.4658,25.2144,73.9684,20.3314,59.943,66.8381,27.8459,31.2927,62.8393,26.0657,48.6165,51.3112,37.6713,45.6759,197.44,39.2239,1835.87,163.947,98.5098,158.646,330.711,39.7032,166.55,46.0174,133.38,111.9493,133.928,33.644,34.4886,63.1447,156.885,80.523,47.1947,100.8889,63.2454,51.0944,174.231,53.672,8.5215,28.6947,168.97,44.0339,53.7735,41.776,36.5718,71.9421,76.107,117.953,88.814,70.8515,69.3742,228.7,73.1676,51.7685,45.1344
2017-04-28,72.4737,33.9144,172.838,87.8481,72.7938,80.8994,35.1009,110.7009,39.044,59.5558,110.139,161.8688,46.25,133.616,112.6234,103.8365,120.101,48.7076,155.834,20.1975,25.259,73.6647,20.1887,60.049,66.6078,28.1099,30.2225,63.0142,25.7351,48.3955,51.1098,37.4682,45.8356,195.682,39.2149,1846.82,162.599,97.1475,158.873,325.514,39.7285,165.21,46.3315,133.74,111.5032,134.422,33.611,34.1401,62.0592,156.946,80.9309,46.9927,101.2791,62.9403,50.6325,172.4043,53.6485,8.5215,28.7033,167.896,44.4725,52.6857,41.2611,36.429,72.5878,75.7589,116.119,87.696,70.8174,69.0809,227.275,71.452,51.7125,44.6369
2017-05-01,72.4554,33.8923,170.556,87.6247,72.844,80.308,35.1579,109.8678,38.6936,59.8549,111.512,161.5896,47.412,131.999,111.6046,103.7272,121.148,48.7467,155.022,20.4312,25.1548,73.4623,19.9187,60.014,66.6521,28.0274,30.3563,63.8886,26.3125,48.6738,51.6972,37.3102,45.2098,196.6,39.0711,1869.92,163.868,96.8352,158.61,324.185,39.8298,165.44,46.5465,135.11,111.4854,133.83,34.297,34.1401,61.8525,157.247,80.7366,46.9254,101.6057,62.6122,50.7081,171.0683,53.3041,8.4844,28.5915,167.341,44.3567,52.791,41.599,36.7397,72.3755,75.3305,118.473,86.945,71.3714,68.6787,226.415,72.5098,51.3205,45.1509
2017-05-02,72.7389,33.9144,171.538,87.2038,72.3754,79.8834,35.2961,109.523,38.0579,59.8476,111.862,161.8688,47.347,132.632,111.7873,104.0299,121.217,48.9968,156.391,20.3619,25.0282,72.7284,19.8423,60.216,66.909,28.2502,30.9081,63.7874,25.5328,48.8785,51.6301,37.25,45.2289,196.836,39.1789,1880.52,164.487,96.3926,158.201,325.455,39.7791,166.05,46.2489,135.0,112.0296,134.562,34.514,34.2708,60.9566,157.892,80.6104,47.2536,100.662,62.8563,49.6917,171.7954,53.6798,8.1129,28.8022,168.138,44.1001,53.0717,41.4944,36.4122,72.2694,76.2052,118.599,87.255,72.2322,66.1984,227.309,73.3009,51.3952,45.2173
2017-05-03,72.0896,34.0917,171.492,87.2296,72.7938,80.9146,35.2392,106.8896,38.3676,60.3217,110.883,163.2088,47.052,132.675,111.4571,103.7188,122.41,49.7235,157.266,20.5696,24.9239,72.9055,19.5621,60.71,67.1217,28.2584,31.146,63.5849,25.7227,49.3123,51.6385,37.2199,44.8394,197.877,39.2868,1876.79,165.54,96.2104,156.747,325.277,40.0155,166.73,45.5132,134.85,111.9939,134.825,34.409,33.5739,61.2322,158.98,80.4258,48.2464,100.535,62.5893,49.7841,172.6042,52.5998,8.2243,28.6603,168.233,45.0932,53.1507,42.0094,36.5214,71.8713,76.3391,116.351,87.606,71.6697,66.7849,227.401,73.3276,50.8912,45.7933
2017-05-04,71.6324,33.8923,171.192,85.3826,72.8774,79.4664,35.5158,106.4586,37.4223,59.5485,111.407,163.0413,46.877,132.555,111.7522,104.2402,123.122,49.5282,158.762,20.6388,24.9091,72.9224,19.3634,61.063,67.6355,28.2007,31.0365,63.3364,25.6241,49.2878,52.5866,37.4606,44.8969,198.122,40.0686,1910.41,167.31,95.7332,158.092,324.448,40.1928,166.34,45.6207,134.61,112.6987,135.22,34.285,33.3561,61.9817,161.305,81.6593,48.2044,101.6602,63.0089,48.8602,173.7584,53.2807,8.1723,28.8709,168.554,45.4408,53.3612,42.0898,36.3534,73.4547,76.2231,116.231,87.362,71.5163,67.9832,228.169,73.3276,50.8352,46.0688
2017-05-05,71.6232,34.4906,173.006,85.5973,72.7938,80.2095,35.5402,107.2439,38.115,59.8257,112.544,163.153,46.707,133.3,108.9417,103.8701,123.56,49.9892,158.674,20.5437,24.9314,72.9646,19.6436,61.24,67.7773,28.3739,31.0113,63.5112,25.6265,49.3123,52.6202,37.6713,45.2864,198.366,40.1135,1903.65,168.235,96.0716,158.183,324.828,40.2266,166.55,45.5876,134.84,115.518,134.825,34.853,33.9833,61.8611,159.316,81.4456,48.2296,102.6402,63.3065,49.5069,174.8763,53.0615,8.2763,28.8688,169.784,45.4573,53.4664,41.6554,36.1854,72.9859,76.7586,115.599,87.672,71.593,67.9246,230.295,73.132,50.3499,46.0104
2017-05-08,71.4769,34.4463,173.951,85.3654,72.8774,80.8843,35.7029,106.698,38.4084,60.4603,112.702,162.3154,47.452,134.293,108.5727,103.6515,123.8,50.0205,158.078,20.734,24.9091,73.0068,19.6487,61.104,67.4406,28.2914,30.7754,63.456,25.3576,49.5252,51.9573,37.6412,45.1523,196.758,40.1494,1903.91,167.576,95.4642,158.473,323.66,40.2519,165.02,45.414,135.12,115.17,134.183,35.801,34.1488,61.8869,158.801,80.9891,48.2128,102.2137,63.2607,49.2381,173.6857,52.5998,8.2689,29.002,170.096,45.2008,53.4577,41.8404,36.135,71.3582,76.7586,114.419,87.745,70.9964,67.9162,229.848,72.9987,50.6766,45.9519
2017-05-09,71.733,34.2912,174.783,85.2967,72.5846,79.6712,35.3938,107.3205,37.7075,60.0372,112.019,161.5337,47.641,134.969,107.92,103.6178,123.903,49.4578,157.528,20.7513,24.8569,72.8802,19.4704,61.296,67.9722,27.9696,30.6323,63.5481,25.3995,49.3042,51.8734,37.6036,44.8841,195.647,40.1404,1911.13,169.277,95.4121,157.383,322.069,39.7791,163.46,45.7281,135.6,114.7507,134.34,36.03,34.0443,61.5941,158.838,80.7755,48.8691,103.0667,62.6427,49.4313,173.3949,52.9128,8.2912,28.7484,170.321,45.6394,53.7131,41.5025,35.9754,71.4644,76.6247,114.152,86.921,71.0304,67.9581,231.003,73.1765,51.2272,45.6514
2017-05-10,71.925,34.2616,172.606,86.2159,73.1535,80.7478,35.4426,105.0126,38.7995,60.3097,111.154,160.2495,47.448,135.354,107.3099,103.2814,124.041,49.9658,156.478,20.8985,24.8344,72.9561,19.5876,61.074,68.4092,27.8376,30.3291,63.7966,29.9272,49.4188,51.4958,37.5208,44.8969,196.626,39.9877,1824.77,168.146,94.8568,157.52,323.567,39.8129,163.72,45.5793,136.15,115.2414,132.109,35.86,34.0617,61.8525,158.072,80.8143,49.1468,103.0395,62.925,49.9056,172.4497,52.3728,8.202,28.8344,168.415,45.7884,53.4312,41.8163,36.2022,71.6944,76.8121,116.393,85.77,70.6469,67.824,229.206,72.5987,50.9192,45.6848
2017-05-11,71.2574,33.9957,173.323,86.7571,72.9276,80.5279,35.5239,104.936,38.861,60.8251,110.436,161.1987,47.381,133.702,106.8842,103.6094,123.775,50.3487,156.566,20.8292,24.8419,72.6862,19.5825,61.205,67.9008,27.7469,30.0595,63.0142,31.2127,49.6889,51.8482,37.8862,45.0055,196.522,39.4126,1813.56,168.185,95.5336,157.456,324.075,39.6187,163.27,45.5793,136.29,115.17,131.755,36.17,34.2011,61.6974,157.989,80.3967,47.1694,102.9669,63.3217,49.2535,173.4404,52.2085,8.1798,28.9354,168.927,45.2504,53.0877,41.5507,36.009,71.4184,75.5983,113.674,85.671,70.7492,68.9469,229.502,71.6071,50.6206,44.8666
2017-05-12,70.8642,33.8627,172.672,86.5165,72.7268,80.3384,35.4588,105.0414,38.4922,60.7809,110.297,157.8486,48.068,134.318,106.6855,103.9795,124.762,49.6766,156.422,20.7686,24.8193,72.7031,19.608,60.978,67.5262,27.5984,29.9248,62.9406,31.5557,49.9918,51.1769,37.9623,45.114,194.825,39.5024,1818.18,168.687,95.8634,156.084,325.98,39.4752,163.32,45.4884,136.84,115.7321,131.871,36.675,33.9572,61.3787,157.638,80.455,46.9507,102.6402,63.6879,48.6437,174.1856,51.6998,8.1129,29.131,169.455,45.7801,52.7882,41.3657,35.8914,71.3917,75.7054,110.652,85.655,71.0986,67.2123,228.802,70.9282,50.5832,44.2655
2017-05-15,71.6324,33.5229,171.862,87.9855,73.0782,81.0132,35.5727,104.5051,38.8774,60.965,111.879,157.346,47.899,134.669,107.4943,106.7968,125.551,49.6297,157.266,20.8206,24.902,72.8212,19.6589,61.023,68.0435,28.2419,30.009,62.9866,33.1398,50.2783,51.8734,38.0461,45.1268,196.836,39.5743,1813.81,169.415,96.5575,155.83,329.568,39.7707,163.8,45.5463,137.6,116.1336,132.617,36.581,33.9485,61.7233,158.275,80.8823,47.0783,103.2663,63.7642,49.4059,177.003,51.6137,8.1278,29.2556,169.1,45.8463,53.2463,41.6554,36.4794,71.4896,76.0356,110.958,86.609,71.7123,67.4302,229.721,72.4915,50.1819,44.5159
2017-05-16,71.4495,33.4712,172.154,87.9168,73.3042,81.3164,35.6703,103.4038,38.6233,60.7809,112.264,156.5643,48.304,135.465,109.0339,107.4527,126.418,49.8486,157.489,20.76,24.5111,72.7453,19.4551,61.265,66.9911,28.2997,30.169,64.2548,33.7566,51.1542,52.0916,37.5589,45.3056,197.256,39.2598,1829.8,169.425,96.3146,152.732,331.211,39.8298,163.61,44.9594,138.03,116.9008,132.633,36.527,33.8178,61.663,157.749,80.6201,46.3808,104.1738,63.4133,49.6261,176.4395,51.4337,8.1278,29.2062,169.195,46.3014,52.8323,41.8082,36.4374,70.3234,76.1874,109.515,85.959,71.5418,66.2989,229.131,72.0806,49.258,44.4659
2017-05-17,69.84,32.8581,168.46,86.0269,70.5095,80.1906,35.7354,101.8046,38.0333,60.3686,114.337,153.0467,47.238,133.608,107.0828,106.5276,125.663,49.2312,155.972,19.5312,24.2329,72.7621,19.0832,60.677,67.0,27.9036,29.5121,62.4682,31.5138,49.0995,51.6552,37.7872,45.0502,186.869,38.7117,1795.69,168.146,92.462,153.404,324.752,39.0785,161.26,44.9759,134.33,114.9291,130.204,35.3,33.1906,65.2035,156.042,79.542,46.8146,102.7491,63.8102,49.1095,170.3958,50.4867,7.994,29.3244,166.353,45.8132,52.6121,40.6013,34.4131,69.5666,74.7504,109.608,84.619,70.4509,63.961,227.098,70.0974,48.3434,43.6143
2017-05-18,69.8491,33.2718,167.16,86.0956,70.2502,80.5505,35.6297,102.1589,38.0415,60.1919,111.923,153.4375,47.925,133.274,106.9764,106.7799,126.178,49.9267,156.292,19.6783,24.2254,72.4332,19.3329,60.57,69.1584,25.8905,29.6637,62.6811,32.8338,49.1814,51.5126,37.8862,45.0438,188.128,38.6218,1796.03,168.903,92.9652,155.757,328.824,39.0025,161.62,44.4551,134.54,114.5277,130.95,35.838,33.6871,63.6874,157.491,79.4255,47.4865,102.2409,64.1725,49.4991,171.5227,50.4241,8.0163,29.4297,166.899,46.4421,52.6913,40.8266,34.6986,69.7091,75.0181,109.43,84.882,70.2293,64.204,225.478,70.8121,48.2314,43.7312
2017-05-19,70.2332,33.5525,170.326,87.9941,70.9363,81.5845,35.711,102.9633,38.9102,60.3244,112.221,156.6202,47.992,133.787,107.8278,106.8052,127.156,49.8407,156.74,19.9466,24.4058,72.7453,19.4806,61.478,70.2554,25.7502,29.8153,62.6626,33.5921,50.0163,51.3532,37.9699,45.2736,188.329,38.7836,1808.28,168.697,92.8871,156.793,332.92,39.2895,163.24,44.6535,136.43,115.2949,129.748,35.961,33.8439,64.4541,158.339,79.7751,47.6226,109.7091,64.265,50.3036,172.1044,50.2676,8.0757,29.5049,169.698,47.7248,54.0478,41.1163,35.1102,69.2639,75.5001,112.173,85.071,70.9367,63.9526,230.092,71.7054,48.3154,44.2989
2017-05-22,70.3978,33.5968,173.068,87.8739,70.8693,81.2781,35.9388,103.0687,38.4594,60.5895,112.579,157.346,48.534,133.496,108.296,107.0238,127.191,50.0439,158.91,19.9379,24.1502,72.72,19.4857,61.732,70.0592,26.0637,30.1269,63.3661,34.3084,49.9836,51.5042,38.0689,46.0016,188.88,39.2958,1828.42,169.257,93.5639,158.71,335.426,39.509,165.13,44.7197,138.86,115.8213,126.855,36.179,34.4015,63.9889,159.04,80.523,47.1718,110.4442,64.8277,50.3544,174.1765,50.3693,8.2466,29.7327,171.326,49.0572,53.9333,41.3898,34.9926,68.5339,75.0181,111.981,85.367,71.5844,63.9694,233.668,71.1337,48.1287,44.2571
2017-05-23,70.599,33.5968,172.899,89.025,71.7562,81.393,36.1096,102.4845,38.3201,60.803,112.579,157.9044,48.577,132.529,107.8633,107.2425,126.873,50.4425,158.285,20.2408,24.1652,72.6103,19.5163,61.94,70.0057,26.204,30.2027,63.579,33.8465,50.5157,52.1671,38.1222,46.0591,192.045,39.2508,1827.94,168.992,93.7115,159.182,335.163,39.7032,165.48,44.8106,139.52,115.9551,127.726,36.134,34.6541,63.6099,159.105,81.533,46.3468,110.8253,64.9819,50.1681,175.458,50.6276,8.2095,29.8638,172.687,49.0075,53.8628,41.8082,35.631,69.4331,73.4919,111.732,85.713,72.1129,64.7487,234.79,71.7679,48.7167,44.5744
2017-05-24,70.5258,33.2718,174.557,89.2999,71.7144,81.3547,36.6302,103.1453,38.2464,60.5895,113.078,155.3918,49.018,132.675,108.2038,107.2341,128.315,50.7394,158.093,20.2148,24.0975,72.9646,19.4348,61.945,69.7025,25.9812,30.4217,63.6624,34.2269,50.9741,52.5279,38.3505,46.5188,195.708,39.116,1848.74,169.484,93.7548,159.518,335.451,39.6441,164.93,44.4882,141.12,118.0071,128.165,36.026,35.1332,64.2646,159.603,81.5427,46.0406,111.4151,65.2825,50.6169,175.6488,50.3302,8.1426,30.1195,173.258,48.5275,54.5147,41.6714,35.8074,69.4064,71.2695,113.53,86.14,72.1896,64.0364,236.216,71.3927,48.5394,44.3239
2017-05-25,70.8185,33.4712,176.272,90.2191,71.4132,80.5046,36.9393,102.7239,36.9188,60.1919,114.608,153.4933,49.669,133.924,108.6933,107.9621,128.555,50.8254,159.734,20.1196,24.1802,73.2682,19.4755,62.032,69.8452,25.94,30.5396,64.4492,34.1503,50.7122,52.9642,38.4419,47.3426,194.519,39.4935,1860.43,170.044,95.1865,161.753,343.958,39.9986,165.3,44.9594,142.85,117.7038,128.853,36.151,35.1419,64.9279,161.19,82.0769,46.1001,111.0975,65.6294,50.1766,177.0484,50.5259,8.0683,30.4512,174.22,48.3703,55.4043,41.6554,35.8074,69.7447,72.5904,114.184,87.144,72.9396,63.6426,237.911,71.0265,48.8567,44.0651
2017-05-26,70.8368,33.4786,175.82,90.7689,71.4216,80.2059,36.9231,103.8156,37.1646,60.0446,114.661,153.27,49.789,132.589,108.1896,107.4457,128.624,50.7316,160.639,20.111,24.1652,73.5972,19.4195,61.829,69.6846,25.9895,30.5396,64.764,35.0346,50.8104,53.3251,38.4038,47.515,195.446,40.1764,1863.9,170.556,96.4735,161.253,344.517,40.024,165.69,44.6122,141.89,117.7395,128.505,36.09,35.6385,64.9968,164.077,81.9701,46.2702,111.4242,65.5754,49.8971,176.5485,50.4789,8.1203,30.4534,175.216,48.0695,55.7566,41.3898,35.9838,69.4865,72.2156,111.739,87.086,72.522,64.2208,239.252,71.2766,49.0807,43.7562
2017-05-29,70.8368,33.4786,175.82,90.7689,71.4216,80.2059,36.9231,103.8156,37.1646,60.0446,114.661,153.27,49.789,132.589,108.1896,107.4457,128.624,50.7316,160.639,20.111,24.1652,73.5972,19.4195,61.829,69.6846,25.9895,30.5396,64.764,35.0346,50.8104,53.3251,38.4038,47.515,195.446,40.1764,1863.9,170.556,96.4735,161.253,344.517,40.024,165.69,44.6122,141.89,117.7395,128.505,36.09,35.6385,64.9968,164.077,81.9701,46.2702,111.4242,65.5754,49.8971,176.5485,50.4789,8.1203,30.4534,175.216,48.0695,55.7566,41.3898,35.9838,69.4865,72.2156,111.739,87.086,72.522,64.2208,239.252,71.2766,49.0807,43.7562
2017-05-30,70.4984,34.1287,176.093,90.6057,70.2,79.7004,36.9556,103.7486,36.7057,59.7133,115.544,152.7675,49.835,132.477,107.6504,107.6066,128.684,50.7003,162.056,19.8254,24.1577,73.7237,19.6385,61.534,69.7025,26.138,30.4722,65.1805,35.783,50.4584,53.7866,38.4952,47.9364,191.621,40.437,1857.45,170.388,96.6829,160.427,344.347,39.7623,165.11,44.5791,142.41,117.4005,127.543,36.104,35.804,65.5481,165.055,82.3683,46.7295,110.9433,65.8375,49.9225,176.2032,50.4711,8.2318,30.4404,175.017,47.919,55.7214,41.1163,35.5134,69.7536,70.8767,110.119,87.859,72.3259,64.3297,237.775,69.9277,49.3886,43.5475
2017-05-31,70.3612,34.4537,176.8,90.5713,68.7357,79.2561,36.9881,103.3655,36.6237,59.2715,114.73,152.8792,49.731,132.159,108.2889,108.5717,129.508,50.8801,163.681,19.4564,24.5487,74.3058,19.6283,61.539,70.1038,26.0142,30.4133,64.6529,35.6546,49.5579,53.3922,38.5256,48.1727,185.339,41.0301,1877.09,169.936,96.2379,159.146,346.396,39.7791,165.28,44.5957,141.86,118.025,128.696,35.89,36.318,65.7807,166.448,82.4945,46.9082,111.1248,66.0457,50.0665,176.1668,50.7841,8.2615,30.6114,176.091,47.8605,56.0297,40.9473,35.0598,70.8397,70.3055,109.601,87.169,71.8316,64.38,238.658,68.7128,49.454,42.6959
2017-06-01,71.5866,34.3577,176.508,90.7603,69.4971,79.8612,37.2485,103.6241,36.7631,59.4187,115.29,154.7776,49.798,133.571,108.3173,109.0204,131.615,50.9973,163.585,19.6474,24.5938,74.3395,19.8015,61.798,71.183,26.2535,30.4217,64.8936,35.657,50.0,53.6187,38.7692,48.1471,188.629,41.4254,1890.82,171.932,96.4909,163.143,352.051,40.0324,166.66,45.0751,141.38,119.6309,129.525,35.989,36.2918,66.065,166.633,83.6211,47.3419,113.1574,66.6007,50.1766,180.2747,50.5728,8.4769,30.7109,175.459,48.9887,56.153,41.4622,35.7906,71.2136,71.7871,110.013,88.559,73.3657,65.6034,238.514,69.6061,48.9764,43.4807
2017-06-02,71.7787,34.306,179.25,91.018,69.1457,78.9728,37.3298,102.6377,36.2714,58.5352,115.867,155.671,50.337,133.743,107.8774,110.1209,132.781,51.1614,165.466,19.4912,24.466,74.7275,19.8015,61.966,71.0136,26.3855,30.5901,66.4303,35.4792,50.0245,53.904,38.8301,47.9684,187.138,41.7849,1895.96,173.476,97.0232,162.97,353.183,40.1084,166.29,45.4388,143.48,121.8881,131.937,36.522,36.5793,66.4268,166.946,84.3398,47.2229,113.348,66.5082,50.2528,184.5917,51.1833,8.4324,30.8862,176.481,48.9553,56.8753,41.2772,35.715,71.3383,71.5997,108.457,88.567,73.1441,66.2403,239.193,69.7133,49.6132,43.2553
2017-06-05,72.2176,34.2542,178.043,90.3737,69.2712,79.034,37.4111,102.0057,36.0747,58.9917,115.098,156.2293,50.567,133.261,108.1329,110.3579,131.961,50.8488,165.082,19.4564,24.3231,74.8541,19.771,61.387,71.5844,26.204,30.607,66.9117,36.5586,50.1391,53.56,38.6779,47.93,187.734,41.8927,1891.58,173.526,96.1419,162.952,352.766,40.1337,166.52,43.2814,143.59,119.7232,132.824,36.165,36.4051,66.5302,167.97,84.0387,47.3164,113.7291,66.1613,50.0241,183.8101,51.2459,8.3581,30.7001,174.549,49.1893,56.611,41.3013,36.0258,70.6439,70.9035,108.187,88.797,73.2549,66.0224,237.809,69.9724,49.6413,43.1801
2017-06-06,72.1079,34.306,175.97,89.8154,69.4135,79.7846,37.403,101.0289,36.4517,59.7943,115.176,155.9501,50.15,132.753,108.1045,110.7558,130.614,50.5362,164.433,19.3001,24.1126,74.9047,19.7302,60.951,70.3981,26.039,30.4301,67.1338,36.3931,49.9427,53.1237,38.6627,48.0641,188.208,41.6591,1889.86,173.162,95.0688,164.27,352.434,39.872,166.13,42.7027,143.03,119.6066,132.252,36.287,36.3441,66.3321,167.389,83.2618,46.4233,113.475,66.1459,49.6684,184.6462,50.7528,8.2615,30.7153,171.924,48.6377,56.5141,40.9392,36.0678,70.4124,70.243,108.776,88.369,73.2976,65.2766,235.05,69.9188,49.1449,43.2553
